text,label
We call customer care noof sbi for credit card enquiry they told us to install Any desk application on your phone to check the statusafter installing the application amount was start deducting from account,Financial Fraud Crimes
First contact with fb after message whatsapp now Im very critical situation sirand kindly manage my secure sirIm vry poor family sir and Im working in covaimy ative is,Women/Child Related Crime
"The issue actually started when I got this email, which at first glance seemed like spam. I usually ignore such things, but for some reason, I opened it this time. Afterward, my phone started freezing, and it wasn’t normal. I thought it was a technical glitch, but now I’m not so sure. I don't know how, but it’s like they knew everything I was doing, even though I was trying to be careful. It’s terrifying to think about. The more I tried to fix it, the more problems came up. My email was frezzing, and then I got locked out of everything. I don’t think I’ve ever felt this violated before. My privacy is completely shattered, and I can’t do anything to make it stop. Even my tablet isn’t working right anymore. It’s so stange how everything just fell apart after that one email.",Other Cyber Crime
Mere se rs liye trading ke naam pr mint bad rs or mange fr kha rs or pay kro fr apko total payment milega na mere ko rs send kiye naa msg ka reply de rha h sir Uske mobile no,Financial Fraud Crimes
Receiving derogatory messages from anonymous account on Instagram Urgent need to identify the person and take legal action Pls take urgent action Unsolicited messages are being sent on Instagram through anonymous account,Other Cyber Crime
I HAVE TAKE LOAN AN APP ITS TIME FOR DAYS BUT THEIR REPRENSTTIVE CALL ON DAY AND SPEAKING IN ABUSIVE LANGUAGE AND THEY ALSOSHARE OUR CONTACT DETAILS TO OTHER PERSON THEY SEND SAME MASSAGE WHEN MY HUSBAND MSG THEM THEY SEND ABUSE IN CHAT,Women/Child Related Crime
received a call from mobile number and said your father want deposit some money in your account and i will give you in your account and and they do fraud thru paytm and get my all money please help,Financial Fraud Crimes
Respected Sir A very serious matter I want to inform you Few person running or involve in some very shamefull activities by using few women at many places of kolkata gariahat ballygunge RUBY HOSPITAL BEHIND area KASBA ANANDAPUR QUEST MALL metropolis mall area ACROPOLISMALL area park circus FORUM MALL ELGIN RD Parkstreet MAIDAN AREA esplanade Garia jadavpur BEHALASAKHERBAZAR JOKA BANSDRONI Rabindrasadanexide area HARIDEVPUR triangular park lake mall area rashbehari area TOLLYGUNGE THAKURPUKUR BBD BAG DALHOUSIE AREA and SALTLAKE Their name SUBHRO SAHA AMLAN DATTA IZAZ AHMED Anirban They officially work in a insurance office hdfclife a hindustanpark ab gariahat shopping mall st floor beside of reliance trend building near gariahat more but outside at several places they involve in some shamefull activities last years Sir a person SUBHRO SAHA forcefully involve few women employee ex FEMALE employee in such shamefull doing At afternoon evening or after evening or night time they doing this shamefull activities Many innocent people are TRAPPED and suffering in such dirty issue for long time They are even to lodge a complain against them because of threatening and blackmailing ISSUE From above address PLACES and their mobile whatsapp no you can easily trace and track their all activities You need to investigate Last years detail Please help,Women/Child Related Crime
I got a call on Friday Feb by a man called Mr Rajesh who told me that he is an army officer for booking a cake as I am a baker He booked a KG cake for his sons birthday party and when I asked for advance money the guy said since he is an army officer the money cannot be sent like this Today when the cakes are ready he connected me with his said superior Mr Roshan sent me two QR codes and tried to loot me of Rs which was worth the cake When I declined of paying him Rs The said superior answered back saying cancel the cakes or else have at least Rs in your bank account Thank od I had emptied my account but they fooled me in the name of the Indian Army I want the miscreants caught as soon as possible,Financial Fraud Crimes
"This all happened a few days after I accidentally clicked on a strange link on social media. I didn’t think much of it until things started going wrong. The next thing I knew, people were calling me asking if I had sent them strange messages, and I hadn’t touched my phone all day. Honestly, it’s such a mess, and I don’t even know where to start. I’ve contacted support, but they keep giving me the runaround. The more I tried to fix it, the more problems came up. My social media was transction, and then I got locked out of everything. I feel so helpless, like there’s nothing I can do to fix this. No matter how many times I change my password, it’s like someone’s always one step ahead. Even my tablet isn’t working right anymore. It’s so stange how everything just fell apart after that one email.",Other Cyber Crime
